bat_time,info_date,stock_code,stock_country,vesting_type,vesting_type_detail,stock_name,stock_market_sum,stock_share_total_num,stock_first_price,stock_foreign_share_max,stock_foreign_share_num,stock_foreign_share_percent,stock_maxprice_year,stock_lowprice_year,stock_per,stock_eps,stock_per_guess,stock_eps_guess,stock_pbr,stock_bps,stock_allocation_ratio,stock_similar_per,stock_now,stock_close,stock_open,stock_high,stock_low,stock_volume_share,stock_volume_money,stock_trading_sum_foreign,stock_trading_sum_agency,stock_trading_sum_ant,stock_agency_buy_top1,stock_agency_buy_top1_vol,stock_agency_buy_top2,stock_agency_buy_top2_vol,stock_agency_buy_top3,stock_agency_buy_top3_vol,stock_agency_buy_top4,stock_agency_buy_top4_vol,stock_agency_buy_top5,stock_agency_buy_top5_vol,stock_agency_sell_top1,stock_agency_sell_top1_vol,stock_agency_sell_top2,stock_agency_sell_top2_vol,stock_agency_sell_top3,stock_agency_sell_top3_vol,stock_agency_sell_top4,stock_agency_sell_top4_vol,stock_agency_sell_top5,stock_agency_sell_top5_vol,etc1_string,etc2_string,etc3_string,etc4_string,etc5_string,etc1_int,etc2_int,etc3_int,etc4_int,etc5_int
2022-03-13 14:25:05.545626,2022-03-11,078935,1,1,0,GS우,61576497000,1784826,5000,1784826,170680,9.56,42750,31450,3.13,11022,3.00,13407,0.34,100932,5.94,17.40,34500,34500,34350,34600,34350,3552,122,+249,+2365,-2614,한국증권,2881,신한금융투자,298,미래에셋증권,109,DB금융투자,82,삼성,51,키움증권,1160,NH투자증권,719,미래에셋증권,669,신한금융투자,351,삼성,311,,,,,,0,0,0,0,0
2022-03-13 14:25:05.796200,2022-03-11,006360,1,1,0,GS건설,4060841700500,85581490,5000,85581490,22896653,26.75,48850,36400,11.56,4106,7.00,6494,0.89,53561,2.74,8.31,47450,47450,46500,47700,45800,1221390,57072,+45785,+71647,-117432,미래에셋증권,123816,한국증권,95665,제이피모간,92372,키움증권,92338,CS증권,91412,키움증권,141928,미래에셋증권,132490,신한금융투자,125581,한국증권,116090,NH투자증권,103657,,,,,,0,0,0,0,0
2022-03-13 14:25:06.059514,2022-03-11,078930,1,1,0,GS,3758427040100,92915378,5000,92915378,17819537,19.18,50300,37000,3.67,11022,3.00,13407,0.40,100932,4.94,17.40,40450,40450,40500,40550,40000,145229,5848,+22124,-31056,8932,제이피모간,24988,신한금융투자,23153,모건스탠리,14809,미래에셋증권,12550,키움증권,12526,CLSA,24127,신한금융투자,22038,삼성,17244,KB증권,10519,제이피모간,9790,,,,,,0,0,0,0,0
2022-03-13 14:25:06.344142,2022-03-11,012630,1,1,0,HDC,470167344270,59741721,5000,59741721,11602944,19.42,15600,6800,2.65,2973,N/A,N/A,0.18,43030,3.18,8.31,7870,7870,7870,7980,7820,95428,751,-4975,-183,5158,키움증권,27290,미래에셋증권,13998,NH투자증권,9133,신한금융투자,7105,KB증권,6390,키움증권,20199,미래에셋증권,10277,한국증권,7912,대신,7457,홍콩상하이,6452,,,,,,0,0,0,0,0
2022-03-13 14:25:06.621895,2022-03-11,294870,1,1,0,HDC현대산업개발,1215990238500,65907330,5000,65907330,7890103,11.97,33400,13500,4.01,4602,4.00,4499,0.42,44150,3.25,8.31,18450,18450,18450,18500,18000,997048,18217,-171783,-67098,238881,키움증권,202587,미래에셋증권,150467,NH투자증권,112935,삼성,97466,신한금융투자,88361,키움증권,157111,신한금융투자,153929,미래에셋증권,96515,NH투자증권,79315,한국증권,73711,,,,,,0,0,0,0,0
2022-03-13 14:25:06.933597,2022-03-11,097230,1,1,0,HJ중공업,644542934940,83274281,5000,83274281,16800508,20.17,10500,6690,N/A,-1021,N/A,N/A,2.47,3132,N/A,8.31,7740,7740,7730,7830,7720,8895,69,+900,-85,-815,SK,2131,NH투자증권,1315,키움증권,1222,UBS,1059,제이피모간,670,키움증권,1817,신한금융투자,1558,KB증권,1261,삼성,1011,NH투자증권,971,,,,,,0,0,0,0,0
2022-03-13 14:25:07.211216,2022-03-11,003560,1,1,0,IHQ,173289361380,146235748,500,146235748,5074625,3.47,2940,1035,N/A,-100,N/A,N/A,1.42,833,N/A,-38.21,1185,1185,1150,1190,1145,353207,415,+143646,+2172,-145818,키움증권,74456,신한금융투자,74275,제이피모간,51445,삼성,27309,한국증권,25140,키움증권,125041,미래에셋증권,46123,삼성,22879,한화,20415,NH투자증권,17745,,,,,,0,0,0,0,0
2022-03-13 14:25:07.451500,2022-03-11,175330,1,1,0,JB금융지주,1567983836240,196982894,5000,196982894,82599552,41.93,9270,6110,3.28,2425,3.00,2718,0.38,20899,7.53,4.43,7960,7960,8020,8080,7900,411762,3288,-55545,-81259,136804,삼성,117897,키움증권,79408,한양,29527,신한금융투자,23374,미래에셋증권,22290,KB증권,70617,NH투자증권,68958,CLSA,61762,키움증권,40575,부국,30817,,,,,,0,0,0,0,0
2022-03-13 14:25:07.707571,2022-03-11,234080,1,1,0,JW생명과학,231976216100,15834554,2500,15834554,400435,2.53,20800,12200,25.26,580,N/A,N/A,1.71,8561,3.41,76.22,14650,14650,14900,15000,14500,33415,490,+4627,+3,-4630,키움증권,4831,삼성,3692,미래에셋증권,3288,NH투자증권,2988,신한금융투자,2904,NH투자증권,11214,한화,5579,삼성,4328,KB증권,2947,미래에셋증권,2177,,,,,,0,0,0,0,0
2022-03-13 14:25:07.984326,2022-03-11,001065,1,1,0,JW중외제약우,6779468500,182735,2500,182735,66,0.04,70795,27520,N/A,-51,N/A,N/A,4.18,8881,0.94,76.22,37100,37100,36850,37150,36050,980,35,,,-4630,미래에셋증권,583,신한금융투자,184,키움증권,94,한국증권,27,KB증권,22,키움증권,243,신한금융투자,130,KB증권,118,NH투자증권,98,한국증권,90,,,,,,0,0,0,0,0
